x,y,cluster
1.942891,29.818344,4
-30.101368,-21.863516,2
14.205274,-48.869743,4
-26.213457,-17.51823,0
11.295458,7.6003776,1
6.561794,-27.549585,0
41.603085,-13.852383,0
-40.300426,-9.5730295,3
-4.4834094,-5.3779254,1
6.5635414,-8.4904,2
37.501144,-4.131435,1
16.749046,27.78124,4
13.9525,-34.75139,4
11.87601,-50.592205,4
-30.006622,-13.301375,1
15.356939,-27.902311,3
32.782326,-12.8689785,3
22.71066,20.903687,4
3.9585404,-21.98827,4
-7.984791,-7.6545086,3
-0.008041927,-29.274246,4
29.134853,37.902752,4
34.550865,12.361739,3
3.8530893,-9.942099,3
18.558495,-1.283514,3
34.51787,4.95907,2
-12.107378,-2.8465993,4
32.279835,18.214806,4
0.20395377,-4.865444,3
-23.115166,-42.281437,3
6.798976,5.2642536,2
46.298496,4.006065,4
22.701874,28.157148,4
-12.35657,-3.0090792,4
-5.351883,44.026672,0
8.537711,-36.051514,1
35.885555,-7.530583,3
-6.3029675,41.92769,4
-22.986494,31.037706,4
-5.2516966,-40.77648,3
0.739899,-4.6638684,3
-22.784246,18.372267,1
-12.355383,20.372532,3
-37.64803,-33.26965,3
23.918627,12.910582,4
14.020693,-35.2971,1
32.145008,-34.278156,2
4.9502296,-31.437714,4
-16.932943,3.9957108,2
-21.67181,33.786144,4
14.263666,5.6847377,2
14.415286,31.58761,2
11.844963,3.5409148,0
23.605175,33.022015,1
4.0689454,-9.5954275,4
7.471032,1.7856765,3
-0.8020605,16.683939,4
-4.7426205,21.073797,4
9.609389,-5.320523,4
21.553223,-41.72165,3
20.500326,32.2146,4
32.310535,-33.40819,1
-11.835814,-0.7784938,4
-0.24395704,22.297565,2
-16.86571,34.16763,4
-10.58007,35.05853,4
14.372354,31.815262,4
13.78408,-15.705584,4
22.680408,-9.091039,3
-28.939547,-40.781082,1
9.486678,-2.745676,4
10.92389,14.015793,4
23.346014,-14.627419,3
6.812264,17.357801,2
18.036722,29.590973,4
-21.408384,-22.332233,1
-42.192795,8.213226,3
-18.676153,-8.937906,3
15.799192,-38.183815,3
42.658573,15.472951,3
22.193666,17.385744,4
-36.83698,-28.438774,3
48.144455,-6.1734514,3
-14.918381,18.544235,3
-12.591431,34.535316,2
38.70555,-15.773939,4
10.651611,23.459677,4
19.384264,-27.526964,0
-15.510123,25.591696,0
21.849617,-35.841396,0
29.633467,-6.5368733,3
-47.020237,-6.150231,3
-2.6979089,35.865913,4
-28.837519,-20.892696,3
32.08757,31.756506,3
32.606487,-6.1969795,0
-19.071514,14.912075,0
-40.527145,-17.084265,3
-12.162097,-32.545513,1
36.30301,30.035004,4
-17.408083,-39.7782,0
-37.801838,-28.552986,3
-8.068316,4.4257293,3
25.10599,2.0550396,0
28.44109,8.626225,4
38.976284,18.750555,3
10.375337,-12.393866,3
-8.0389805,-13.298512,1
24.352812,30.139303,4
-36.933895,-28.622963,3
23.928759,-10.555558,3
34.997654,-7.216818,4
-25.71139,-2.9836273,4
-43.13777,19.968775,4
-9.066442,21.313978,2
25.427387,-13.674449,1
32.775043,22.319458,4
-7.266881,-10.809474,3
24.532522,-46.205692,3
38.97156,5.0772715,3
-18.283485,-13.172703,1
33.030506,-22.303295,3
-9.135096,46.510056,3
-23.490803,44.059303,4
24.334822,-8.468722,3
-39.08121,-7.603015,3
38.8436,18.610064,3
-5.499983,-44.483692,3
28.061102,-40.632263,4
6.055085,-7.888419,0
14.451095,6.0335336,4
-46.813614,-6.1050725,3
-7.103659,43.24619,3
-32.3317,-20.741682,3
18.177485,-9.393105,3
30.472116,37.93339,4
-10.154282,-41.633488,1
1.7751749,-10.582293,4
-42.662632,14.290958,2
6.684106,-30.737011,3
0.365803,22.860552,1
22.536282,26.253054,4
-30.060053,-22.024527,2
-46.14304,-8.282992,3
-20.919064,-21.220234,3
3.192942,5.210206,4
-26.395851,-9.822601,4
32.16346,-30.708448,1
-28.793278,-29.834127,1
-2.4608207,9.728633,3
-12.543514,-13.395614,4
-12.105766,-46.353874,1
11.927276,-27.52704,3
5.32145,8.741393,1
-33.154636,15.2214,4
-26.115177,34.893383,4
-25.204317,5.06234,4
14.609472,-11.619923,4
2.487702,-32.95365,4
2.0573206,-31.330208,4
25.77611,14.8310585,4
33.302177,18.31295,3
8.761283,-3.7708998,4
-29.393068,-33.710934,3
-10.406067,30.982159,4
33.853104,11.939231,3
-7.0268755,26.930134,4
-31.31738,33.201584,3
28.45235,0.523541,4
23.018213,-27.991213,3
-24.061419,4.3103952,2
26.676815,-33.521862,2
-46.46834,17.950438,2
9.266552,-0.85028434,2
43.943096,-14.308516,1
3.4268036,3.7059784,0
-35.928204,-14.625873,1
-10.311312,18.084677,3
-17.380949,16.508595,4
-15.355845,-25.547564,3
26.326767,-0.8047093,3
26.844204,19.100996,4
-7.2520547,14.25304,4
15.660662,42.100346,4
-41.377865,18.464296,0
41.174118,-13.508581,1
-8.269722,3.9049306,4
-0.4265096,-28.296434,4
-23.50955,-28.605394,4
17.090427,-8.865455,3
5.643373,41.894794,3
27.015062,6.9429493,4
6.2535315,1.5395824,3
-30.596434,15.780962,4
18.448414,41.670067,4
-14.665574,34.763943,4
17.250183,40.13676,3
-16.188755,44.432575,4
-24.136614,-34.28128,1
31.929565,18.549486,4
-4.7528462,42.37868,3
-17.049383,4.1984787,2
-0.44880033,13.151657,2
-34.61688,-13.935098,4
-34.962456,6.119245,1
-4.8140945,-28.75122,3
-46.444855,12.040257,4
-12.478823,-21.256615,4
-13.159342,-34.37736,1
-38.54537,-23.622347,3
29.90322,24.564898,4
5.5404096,47.499847,1
-26.274027,30.895893,2
2.861043,-43.45859,2
6.438755,36.961334,3
-5.4216857,28.6494,3
-26.777794,-8.771372,3
15.252482,11.69337,3
-21.61331,31.618261,4
-11.532097,28.847895,0
-3.047446,-0.5767254,2
23.930338,12.687655,4
26.792463,-13.030606,3
0.83743113,-5.225266,3
-44.47854,17.974644,2
-14.525131,23.49604,4
43.884373,0.043330662,3
39.732388,20.068592,3
12.752952,-28.53709,4
-6.860115,4.5887084,3
-11.350255,17.715878,1
-12.535204,7.1096315,3
-31.910036,-24.977365,3
10.732795,13.809989,4
31.625504,-0.42918187,2
11.707253,36.56715,2
6.916523,33.525223,3
-18.472473,-37.214806,3
-18.435457,40.732327,4
-28.5359,-0.5500591,4
-11.567367,-41.184372,1
-3.2650473,-10.450572,3
-20.462273,44.37799,2
-19.964283,41.164684,4
3.7781765,21.526947,4
27.340384,-15.1062975,1
12.624712,-37.30667,4
33.9553,-9.939771,2
-35.035004,18.776417,1
-24.051136,0.19252679,1
18.445614,-12.1623335,0
35.609703,1.1554992,0
-5.5357366,-11.776047,3
-20.93734,-15.297958,3
11.611635,-50.172665,4
13.55174,-48.80085,4
11.563533,29.912542,4
6.0341473,18.4839,1
-22.137371,-27.482796,3
3.9533324,21.4387,4
-6.7356753,-27.682188,3
5.8820624,-2.0215015,0
-30.894209,-5.617751,4
17.203304,-24.522718,4
10.37654,-11.412649,4
-33.131664,12.630993,4
4.5031385,22.192799,2
5.482323,47.617462,1
-12.072632,-46.440235,1
10.953641,-8.788002,3
2.7242613,-37.91805,2
-18.880775,34.44177,4
29.994051,-2.391454,2
-4.755754,36.332455,0
-22.575012,19.891579,1
10.24848,-1.2273024,4
15.096164,-40.972775,4
-5.5636196,28.624704,3
14.527477,-38.804012,4
30.119572,15.067447,4
2.6162739,24.62867,4
-34.39208,-6.6975613,4
-31.522806,17.110418,4
14.342953,-31.693932,0
1.4806772,-28.596056,4
23.418438,33.040184,4
40.708466,28.01742,3
37.205444,-7.1660237,4
-23.669031,43.510303,4
-14.909875,9.074351,4
10.387015,-2.771842,4
28.622553,-32.27582,3
-18.301203,-19.650667,3
8.330728,-23.347391,1
-19.3093,-36.087578,1
-3.9946504,-21.061895,0
17.164381,-26.531778,4
17.045105,25.45471,4
33.8859,22.393135,4
24.562546,-37.887585,4
3.9191992,-22.47615,4
3.9683526,-2.3343437,3
-25.89957,20.896084,4
17.181551,44.96346,4
-16.28956,6.0184507,3
-8.586879,45.81959,3
-8.502419,9.45625,4
2.9810264,15.506439,3
3.9929318,-13.07258,4
15.635218,-16.231367,4
17.338318,-47.675484,4
-24.401764,-5.4641595,4
-7.0425525,1.0591465,4
-21.846699,-37.45652,3
17.991312,-6.229693,3
-5.4182353,11.149736,4
-34.7125,4.9917626,3
20.519873,-6.158148,3
13.623129,-29.462664,3
47.01251,-5.044827,4
50.449112,-4.341795,4
-5.5020137,18.31693,2
-19.706524,10.480809,4
39.998707,-19.620697,0
5.1754336,-30.54868,4
18.014153,-6.2281837,3
34.951378,30.02658,4
39.384193,4.0069327,4
14.760498,-24.325584,4
-17.555973,-1.4694623,1
-39.389038,23.859787,3
-6.3895926,-48.861732,1
-38.899506,-14.766233,3
-32.433327,-2.5920186,3
6.698497,-7.174148,4
-14.894844,6.235363,3
9.27288,11.426214,1
-24.961046,-12.745137,1
-13.25801,34.231,2
28.026577,14.171816,3
-8.561582,-30.643238,1
-17.934326,36.386856,2
39.123947,25.114115,3
-1.9868001,-7.423188,0
-12.0976925,14.169416,4
36.40367,-14.603388,3
17.17346,-32.697876,4
-23.704073,25.320942,3
5.268427,28.062962,2
14.773605,-23.09323,4
13.286748,-9.337284,4
23.121256,-9.639294,3
15.018953,-0.04394835,3
43.51095,14.597529,4
13.550005,-34.946346,3
-25.517517,-23.003178,3
20.395609,-28.79523,3
45.165028,-2.8655782,4
2.6764398,34.44445,0
-34.385372,-35.510807,3
-2.497549,-10.275717,3
-3.5449626,27.391745,4
33.000675,27.44773,4
18.166477,-20.218296,1
2.4977005,-47.44542,1
-34.824818,-5.4835362,3
-34.925518,4.845313,3
-6.7312055,-8.779808,1
36.274456,-12.431177,4
-13.564235,33.351513,4
14.952592,26.650843,4
25.827618,6.366048,4
35.68541,0.7581068,2
13.443872,1.2327237,2
-24.728386,-29.605865,3
20.08142,-47.02037,4
26.269121,-4.4761996,3
29.307858,-30.020159,3
-28.426874,-41.063297,3
-1.0655198,-13.654127,0
-34.470764,-23.321898,3
15.947715,-14.5564995,4
15.1870575,40.2074,4
-30.387608,15.943935,2
-13.899794,20.121677,0
21.74302,-2.906082,3
33.52604,13.46418,3
35.760704,29.809568,4
-36.99505,-17.924503,3
-4.932527,39.178204,2
-2.6561673,27.991966,4
27.625376,7.8903337,4
-47.641815,11.545677,2
-0.1874655,-16.77028,4
11.553203,-45.586468,4
-18.611565,18.014565,3
19.236143,5.483603,4
37.100895,-15.768261,4
0.4861873,-16.781244,4
-5.1135154,37.39038,4
-24.915926,-7.943782,4
14.222657,35.02756,2
0.13480175,-23.376543,4
-26.09463,-30.813305,2
20.879679,-15.829335,3
35.39343,-7.051377,1
8.167846,-49.00525,1
-4.4388123,16.940296,4
-26.713434,0.21283355,4
-26.156137,-10.63393,4
-39.115566,-14.676428,3
-5.6389017,-31.395576,0
-0.031044072,0.5038834,0
-3.8885934,44.885384,2
21.284761,-15.702782,3
39.519897,20.104963,3
24.746626,4.881583,3
10.130937,-1.1039506,3
-28.975727,-39.396027,3
8.832946,-1.7677513,2
29.536024,-8.131943,3
0.24700607,-46.80557,3
-23.835594,13.988754,2
35.74217,-5.48634,0
19.653101,-46.646584,3
40.907787,-10.979136,4
-17.527504,-24.386894,3
21.884987,-11.377283,3
-39.99596,-23.254972,3
-46.00643,14.288794,3
-2.6510983,-0.51294607,1
8.27946,-35.500534,4
-12.917639,-13.248609,4
-34.47156,-35.890564,3
32.068226,31.797201,0
31.611855,-3.7814429,0
-15.357594,44.26685,4
-11.074121,3.9667733,3
13.467707,-11.5678425,4
-10.921715,14.117329,3
-17.66106,-20.042366,3
-19.407343,-39.49539,3
-10.52461,-7.067214,2
-7.5705166,1.8277355,2
40.249775,3.0077736,4
25.89422,-45.234642,4
38.702415,18.100378,3
11.078806,-35.20767,3
-33.756557,9.134713,4
-30.596285,-21.150093,3
13.949054,-10.432095,4
-39.84045,15.440099,2
-15.706322,2.3117533,1
-11.749514,-16.155254,1
25.12093,38.454845,3
2.0830421,18.81493,1
33.906662,-9.726973,2
-13.475324,-34.48475,2
0.23336163,18.156994,3
-38.234955,11.645331,4
-21.062178,19.710218,3
36.239666,-5.2939286,0
-16.495657,30.628479,3
-39.157936,3.1701202,1
37.26656,25.409744,4
-18.743303,23.190966,3
8.045742,48.171658,1
-22.812328,-24.903963,2
-4.7432556,-17.22449,0
37.474476,30.80714,4
19.992014,15.381733,4
-28.113274,3.6898363,4
18.422678,12.304075,4
15.296582,-13.147601,4
-16.548647,7.885447,3
-11.364409,-13.714503,4
-7.720905,-22.470076,4
26.452679,-0.96746945,1
1.1329739,15.499915,2
-9.170166,-17.657843,3
-4.5022817,-12.783378,3
-23.912758,32.159645,2
-17.422684,0.31980968,2
-40.29736,18.142992,4
24.837816,0.1876966,3
38.899593,24.994394,4
7.309424,2.9863615,3
-40.36783,-4.395559,3
-11.087298,20.919744,2
14.350044,40.630043,2
-26.101068,-9.086246,4
-7.656574,21.521523,4
43.27672,18.781475,4
-7.996459,-22.650677,4
0.07538138,21.098846,2
-17.751215,41.718422,4
-18.563448,-38.80353,1
-20.341127,-19.11729,3
2.8200536,49.04287,1
35.30371,24.249931,4
-23.967134,19.303324,1
-8.972161,0.40508214,4
-0.71109307,20.935766,4
18.279037,-10.969481,3
-2.8357008,-6.1277313,2
34.470654,4.8632617,3
17.197123,37.544884,1
-7.1276503,-7.24941,2
18.315989,-11.105423,3
32.06761,-11.57167,3
-12.4723,-0.6657753,0
-11.308843,-0.057846855,4
-5.4123144,-25.04564,3
-30.35647,-16.923594,3
11.3961315,-50.363342,3
17.113731,-47.327236,3
-18.733234,30.156614,3
44.410984,-0.46231985,4
13.523212,1.2791213,4
-15.195803,17.473412,4
46.8487,0.23341174,4
-0.72515535,-49.654808,4
21.806524,-13.252658,3
-44.18854,21.107973,4
2.8283417,6.52997,4
-28.741243,-39.521786,3
0.05246108,-23.547525,4
0.07243573,-8.590239,1
-2.589671,28.840185,4
-24.809628,-27.791264,1
24.228788,21.897476,4
35.654747,-10.1915245,0
-24.0136,17.596622,3
2.3017766,-32.280964,4
4.2919726,38.434124,1
6.1061134,-39.347942,3
-15.324657,44.25767,4
5.6710267,-0.19277415,3
-5.535728,-44.810238,1
-8.500704,-32.22627,1
-20.931091,-20.687078,3
6.1249433,1.2301555,3
2.080743,22.010244,2
0.6726664,-6.680051,0
1.0640724,14.258489,4
-2.5470355,26.593945,4
-27.52658,-2.9858284,3
36.97947,-23.453253,2
17.458723,-44.49333,1
0.04923508,-21.597746,4
32.647835,-15.232451,3
27.485939,36.418056,1
18.727139,-21.25517,3
-7.218316,3.1602583,4
-31.062353,-21.159575,3
-6.7813697,13.315272,4
-36.024227,13.350269,1
-7.2241354,34.83747,1
11.701196,-50.480816,3
-4.6688538,14.824105,4
3.2052531,-47.38412,4
-10.544187,-7.273186,2
-38.375797,-27.649906,3
-29.85537,-13.803164,1
4.213661,-9.389998,4
-36.081184,-16.410517,3
12.034196,-44.11799,4
28.401318,-20.715448,3
40.161854,-10.256485,1
18.506737,-13.722825,3
28.956099,-31.359186,3
-40.171974,-2.818942,3
-44.880234,20.651812,3
-18.81861,0.883832,1
-20.809433,-19.4983,1
-20.718477,31.257517,4
11.705112,-43.168404,2
-28.881298,-2.2884128,2
22.797726,-26.063732,2
14.15272,-11.27308,4
-21.476809,-18.931595,3
26.468225,30.815182,4
4.9147563,8.917252,1
-12.834611,-33.962738,1
-42.462967,11.35632,4
31.55885,-11.903887,3
-9.7770195,-0.03859715,4
-23.143702,38.695168,3
50.251686,-1.239516,3
8.463553,25.76691,3
3.0702267,-45.1654,0
8.404248,48.26591,1
-7.2618756,-1.1355679,0
16.949911,45.743614,4
41.88864,3.9787755,1
25.309273,39.86544,4
5.7398834,-24.06001,3
-21.11423,35.36915,2
-28.303007,-7.2547054,2
-26.382833,-22.021183,2
1.1047139,20.566046,1
-13.164448,-29.249825,3
32.86368,22.784618,0
13.835838,-15.358517,4
23.074951,-33.646313,4
-40.111916,1.5813121,4
28.091314,36.880272,3
32.390427,23.31286,1
-5.3376465,-12.120834,3
-0.18401192,-8.040257,1
-40.382236,24.019875,3
-25.601679,-8.448247,3
-31.216505,-36.89318,3
-48.4988,14.452292,2
8.178225,-39.359222,3
3.2145054,49.571846,1
-30.507887,-25.674992,3
-23.586435,22.628042,3
-19.11858,5.25801,3
-29.398436,-35.372776,3
2.2481554,-32.064346,4
-8.855189,-11.783178,3
3.7440357,3.8244174,3
-4.562815,39.606228,3
6.6379313,-39.319424,1
15.226959,-16.003462,4
9.87831,-41.806774,4
26.300379,-16.155724,1
15.386281,-13.41665,4
9.320744,-32.233406,4
-27.893421,-19.845638,2
8.864279,-49.23258,1
16.57987,-47.579823,1
34.51479,28.029186,4
14.051817,27.982098,4
11.238341,-35.50172,1
6.635016,31.010891,1
47.93303,-6.8803287,3
-19.270061,-0.1600831,3
-6.688559,21.081842,2
14.32028,33.032703,3
3.7042885,-25.084284,3
-5.547223,10.510593,3
-31.595327,-21.800629,3
-35.422638,-28.631695,3
0.7967798,-13.952351,2
4.6784277,7.4145274,1
38.241627,-13.293687,0
8.092326,17.157457,1
3.979195,-9.872133,4
-45.773582,9.589294,2
-24.924849,-22.250036,3
10.163934,-2.1574376,4
-12.721847,17.279955,0
-17.877686,18.528465,3
-8.812688,-6.588103,1
-2.4018662,38.66302,1
-28.98913,16.835432,4
22.100752,-15.606133,3
-4.3106575,17.361961,0
-5.2096562,28.338083,1
-2.6884215,14.796694,2
18.2777,-10.952043,3
-15.057704,-40.410217,1
27.23897,-11.299681,3
-4.0544434,12.759311,4
45.75821,2.1977003,4
34.9473,29.69739,4
-16.0388,6.784358,3
-19.80878,13.02123,1
-23.67568,21.733774,1
43.71253,0.3956719,4
-7.896191,39.07602,3
9.836497,15.566762,2
30.821806,30.218794,3
-43.334244,11.06409,1
37.49039,-4.25735,1
-19.160795,25.366835,1
-44.596485,-6.8627486,3
11.93312,11.34366,3
32.129875,-34.34977,0
32.869526,-3.6941721,0
7.6179013,-18.518326,1
40.464474,1.2778702,1
31.870026,10.287509,3
-0.7117432,31.051613,1
0.041489206,-0.63992566,3
14.561281,23.24281,3
-40.45091,-22.0735,3
-40.441315,-24.4532,3
-11.074529,20.695665,2
-12.524817,6.8089314,3
-6.593481,27.845968,1
-27.188253,14.474707,4
15.145044,-0.39534143,3
11.612555,-8.430302,3
-26.11367,34.160168,4
-13.122764,37.390625,4
-5.79366,-8.033093,0
-12.233088,-1.6978842,4
47.378815,0.8743736,0
12.044491,-15.814748,4
6.869133,11.810791,3
22.821499,-38.09567,4
13.099602,-5.831461,4
15.705141,37.46966,4
16.18581,-38.209705,3
29.220621,40.16292,4
-35.71214,-16.842491,3
12.089147,3.1628704,0
-32.727795,-8.902632,3
14.556063,-14.925281,4
8.375559,33.635498,3
23.3033,15.004482,4
26.395817,-4.6269197,3
21.761978,7.798539,4
27.165018,36.319633,1
34.088665,4.9928727,3
7.9481106,46.93757,1
-10.6776705,-4.0865216,2
34.163986,4.9056873,4
-16.53631,-16.26447,4
-12.595201,8.119811,4
13.152326,4.6936955,4
15.5125885,-20.22659,4
-11.042848,-0.99196464,4
-20.506771,38.80753,4
-24.42274,-15.542773,4
15.836785,17.885403,1
-7.7906785,3.3593812,4
-36.255547,-17.555962,3
0.12330672,-12.503634,4
-28.6,34.79123,1
10.098585,-39.68278,3
-25.343353,15.834943,4
1.1023142,-27.933092,4
8.180008,17.739767,3
43.508648,-18.011606,1
-29.957924,37.605415,4
-23.655783,-7.478542,3
-23.01506,18.867828,3
26.958157,31.619184,4
-43.033924,5.5023456,4
17.67476,6.3759856,2
23.750387,-5.71784,3
44.24575,-5.453978,3
8.274945,-27.225418,4
-12.131849,33.956417,2
26.204878,-16.920162,1
2.8168697,-28.562475,3
-7.3328695,-4.7680707,0
1.9237908,-22.72049,3
43.463634,-2.5224352,1
3.4250546,3.449428,1
13.421766,31.320322,3
-30.519194,-12.729958,1
2.3089447,-8.355468,2
6.3644595,-27.025402,1
7.430789,-26.632471,4
32.54138,-21.988892,3
6.049833,1.4578465,3
-16.62588,-15.83707,3
-24.820763,-21.546944,3
-20.601015,44.608677,1
45.113262,-2.8509414,4
-16.534473,-16.050488,4
41.07935,-0.71704674,1
-32.638523,34.048298,3
16.076975,-18.16222,4
-15.182413,25.76746,4
-31.358446,33.283195,3
32.498386,-18.885622,3
-0.027213044,-46.873802,3
37.109966,17.72854,3
10.0747175,-17.136488,1
-2.7286415,-5.5306964,1
-34.93133,6.850135,3
14.75438,-23.67643,4
-27.605879,-40.73334,3
1.6559644,-24.947407,3
31.959072,26.698427,4
-27.880524,-1.0203463,4
25.006899,23.949228,4
15.600894,-30.08555,3
31.297625,16.272076,4
-11.92021,9.926718,4
8.646115,31.794401,3
-39.95952,-14.934838,3
14.221826,6.7869754,3
4.284448,9.298564,4
-8.378614,-2.321392,2
-10.5161,0.60566795,2
-17.113201,35.74663,3
27.94803,20.229868,4
-47.57529,16.419312,3
-3.0007713,44.800922,2
-10.781017,7.8552194,4
-20.722826,12.0754795,2
14.512034,8.125902,3
10.7804365,-24.214464,4
36.80214,29.945713,4
7.766893,-2.6930456,2
2.257146,29.22571,4
15.146645,23.885622,4
-17.435104,31.469774,4
-27.708643,36.16019,4
26.083117,-15.012312,1
-25.809906,34.734356,4
-2.7839909,-9.991838,3
33.508305,-8.750123,2
-21.675402,-10.964362,2
-22.457321,2.7364364,2
15.201683,-21.225246,4
15.980234,-16.082985,4
-20.445189,12.54376,3
-36.07465,-7.068628,1
-48.025837,14.724008,2
-8.61286,1.30714,4
-11.2591,-41.401257,1
-4.2219906,26.767513,4
33.902287,-4.8581266,4
21.521887,-27.921513,3
-4.4490094,5.1354327,4
-39.72578,15.956433,4
-30.326683,-9.664261,4
39.11431,19.08594,3
-39.146416,-7.042925,1
31.020372,30.998745,3
41.025314,33.320423,3
38.015755,-30.463896,4
-32.81461,-8.853731,1
26.365303,6.7147994,3
29.365555,-0.04336488,4
-19.709753,-10.014699,3
-1.146096,-9.952247,3
-31.228678,-32.610233,2
6.712286,23.718807,3
-19.641823,34.142315,4
-19.575975,10.805679,4
45.32936,8.315074,1
5.796797,41.900997,3
-4.4425917,41.96037,4
-32.726517,-8.848669,1
-4.6137404,26.69035,4
-31.18632,-11.764141,3
9.55872,-1.167225,4
15.951859,-17.463192,4
41.385452,12.504822,4
-1.2984208,-26.669706,4
48.72251,-2.5949204,4
33.406494,11.346162,3
33.76816,32.62028,3
48.23436,-8.712481,3
-5.36566,-40.28437,3
-5.624623,-32.041077,1
-0.020534057,25.630178,4
-24.504467,-13.498788,4
11.900842,10.052967,0
14.308084,22.688099,0
-29.040056,38.65008,4
3.034216,8.425238,4
-23.395103,41.091457,1
-0.93578845,26.088842,4
39.530903,-5.1325603,1
-8.659877,-11.1621475,3
-14.927614,18.514214,4
-45.044594,-8.786869,1
-9.973433,8.815909,4
-15.738585,23.083761,1
-28.098385,33.321774,1
-36.83332,-10.908968,1
1.9591169,31.331722,3
-28.490995,14.099447,3
21.508926,-16.428715,3
37.025986,23.010826,3
7.1884565,-22.595177,3
-5.6299353,-31.474155,0
43.46931,7.8699985,1
27.399462,-2.6593819,1
15.902448,-0.4086771,0
21.218157,27.13234,4
33.49239,29.388378,4
18.707468,-30.600315,4
16.909588,27.834507,4
-18.588146,-27.97839,3
-3.5449862,10.9239235,3
-45.83227,-4.403811,2
15.314661,11.464075,3
-23.590538,19.671432,0
-20.559555,-3.4334936,0
30.754173,-9.688019,1
19.805464,-30.344841,2
15.559001,37.945007,0
-19.034096,16.759968,3
-4.7995796,-29.81963,3
-3.7685876,4.8598013,4
-4.242815,-4.885608,1
-5.122907,0.23997933,3
-8.042846,20.465895,2
-18.078547,-0.6915955,4
-13.313413,-0.5336197,2
-20.191599,-24.635822,0
-12.544558,6.6659875,4
38.89973,29.963871,4
7.330555,8.4236,4
-24.439291,-14.658456,4
28.215809,-23.292244,3
4.413267,-19.60999,4
-14.69597,-33.92522,3
1.6524945,-31.286718,3
2.3241632,13.899375,4
10.072361,-43.219887,4
2.2986784,-43.905323,4
-35.407043,16.190178,4
13.545382,-37.175705,4
-2.9524727,44.775036,3
-42.61935,1.9694688,1
26.511314,-37.98031,2
-12.116422,-0.5352556,4
12.753943,6.003451,3
-10.24686,31.937334,3
-15.111918,-28.740713,1
34.265896,-4.00521,0
-15.240051,25.519949,3
38.45496,12.142036,4
-12.471727,-13.493361,4
-28.279274,35.663334,1
-34.560738,-23.350292,1
7.8444123,-47.548645,3
-22.12007,3.1359167,4
-6.403312,-10.685229,3
-35.876938,1.8197905,3
7.19845,-20.108362,1
-4.4814057,28.988745,3
30.133133,37.944897,4
31.780428,26.382362,4
-24.285995,-34.5566,1
-41.663475,-14.634867,3
4.2702374,-50.615467,4
10.647037,23.534239,4
19.471506,-46.667027,4
17.223804,31.496853,3
-9.372299,13.8522005,4
-9.378426,-5.7209706,3
-1.3727939,-14.477227,4
-33.58001,-7.860725,1
-14.645506,-21.672977,1
-0.68243575,-28.558157,4
28.596272,28.29292,3
-28.701403,30.77095,2
-3.2524045,42.71196,0
17.040804,19.382673,1
27.93203,35.489426,3
-31.728981,5.1167464,3
35.820328,-9.477082,1
-15.020884,26.087515,4
-0.5265169,22.45052,4
-36.15083,10.978262,2
2.0257413,-31.560846,4
-17.94468,31.335373,4
-4.6266794,40.657326,4
-16.171444,-28.481728,0
28.313677,14.50901,4
-9.559413,8.018368,4
24.25888,4.984821,4
32.170723,-11.367316,3
22.079247,22.213755,4
3.0406194,-10.472106,4
6.0030727,47.147728,1
8.592256,-28.187628,4
3.5896795,3.744659,3
-3.9850388,38.89878,3
7.0853252,-50.817295,4
-24.552507,-5.202797,4
34.897728,-6.1576004,1
22.225498,-35.373043,4
-1.6916485,-16.92278,4
8.811426,46.91848,1
31.912262,10.142023,3
-1.3332032,-16.522303,4
-38.710857,-9.18472,4
-15.340831,-28.637413,1
-29.452318,16.417778,4
4.9906645,-36.556244,4
7.782245,34.990814,3
-10.658034,20.939356,2
-24.8786,-12.262925,2
0.38727993,-42.03132,4
24.550705,6.6525455,3
-26.908419,36.344154,4
-8.648678,-10.95906,3
-5.2508397,-40.463276,1
-16.235344,7.2713623,3
38.54301,-20.536667,0
38.836826,3.531301,3
-8.287933,25.909286,4
-36.536835,-9.649861,4
8.485154,-22.983118,1
36.614883,28.666033,4
-38.410122,-9.426651,3
36.270977,-9.232746,4
-22.53028,2.6709669,4
-24.170172,-6.3109674,4
15.908318,-38.319126,3
-26.469078,37.176674,2
-20.456245,-20.203737,3
21.819366,21.250454,4
-21.20459,-37.730766,3
52.155914,-2.7461452,1
-3.9381616,17.007275,2
10.588675,-0.99658835,4
8.808509,-5.898797,4
29.647135,-25.02427,3
-35.13932,-29.503744,3
-3.0682318,-10.005362,3
49.236942,1.8451207,1
9.206475,-13.170236,1
14.511129,8.387403,3
-0.8049764,-29.041706,4
5.746507,-10.758389,4
7.1825905,-9.005811,4
-9.218523,46.091908,0
-34.366497,6.822775,0
-8.5482025,23.207386,2
-25.835367,-26.018023,1
15.05192,-11.847815,4
13.2314415,-16.279812,4
2.7657633,16.720282,3
-15.178367,40.128094,3
-36.786808,-33.785908,3
10.921678,-24.450258,4
21.52797,21.497717,4
35.47004,-8.597254,1
-5.2181387,38.593887,3
-22.760117,-32.027386,1
-31.43014,-24.141045,3
6.2641068,-49.695473,4
-24.377672,-6.227278,4
-36.97597,-28.309938,3
-6.8212276,-12.95384,3
38.990456,-7.058983,4
4.717755,28.481943,3
4.0867753,18.060862,4
-38.224945,-33.594555,3
2.4388435,-9.830426,4
-44.380398,-7.603195,3
-29.377686,16.576057,1
